date,AONIA,CALL_RATE,CHINA_FR001,CORRA,EONIA,ESTER,FFER,NOWA,SARON,SONIA
2013-08-06,2.75,0.076,3.12,1.0085,0.078,,0.09,1.47,-0.02,0.4333
2013-08-07,2.5,0.073,3.15,0.9961,0.099,,0.09,1.48,-0.02,0.4301
2013-08-08,2.5,0.07,3.21,0.9877,0.084,,0.09,1.48,-0.02,0.4281
2013-08-09,2.5,0.071,2.96,0.9751,0.082,,0.08,1.47,-0.02,0.4277
2013-08-10,,,,,,,0.08,,,
2013-08-11,,,,,,,0.08,,,
2013-08-12,2.5,0.072,3.01,0.992,0.079,,0.08,1.48,-0.02,0.4301
2013-08-13,2.5,0.073,3.31,0.9596,0.077,,0.08,1.46,-0.01,0.4237
2013-08-14,2.5,0.072,3.44,0.9903,0.08,,0.09,1.46,-0.02,0.4251
2013-08-15,2.5,0.072,3.3,0.9921,0.077,,0.08,1.46,-0.02,0.4272
2013-08-16,2.5,0.072,3.22,0.9967,0.078,,0.09,1.48,-0.02,0.4257
2013-08-17,,,,,,,0.09,,,
2013-08-18,,,,,,,0.09,,,
2013-08-19,2.5,0.073,3.4,0.9835,0.079,,0.09,1.49,-0.03,0.4254
2013-08-20,2.5,0.074,3.88,0.9866,0.078,,0.09,1.5,-0.01,0.4287
2013-08-21,2.5,0.075,3.62,0.9898,0.078,,0.08,1.48,-0.02,0.4261
2013-08-22,2.5,0.08,3.45,0.9861,0.079,,0.09,1.47,0.0,0.4296
2013-08-23,2.5,0.074,3.34,0.9951,0.077,,0.08,1.48,-0.01,0.427
2013-08-24,,,,,,,0.08,,,
2013-08-25,,,,,,,0.08,,,
2013-08-26,2.5,0.074,3.1,0.9907,0.078,,0.08,1.5,0.0,
2013-08-27,2.5,0.074,3.05,0.9898,0.08,,0.07,1.48,-0.02,0.427
2013-08-28,2.5,0.074,3.136,0.9785,0.078,,0.07,1.47,-0.02,0.4303
2013-08-29,2.5,0.078,3.0055,0.9985,0.076,,0.08,1.46,-0.02,0.4255
2013-08-30,2.5,0.072,3.056,0.9835,0.107,,0.07,1.57,0.01,0.3979
2013-08-31,,,,,,,0.07,,,
2013-09-01,,,,,,,0.07,,,
2013-09-02,2.5,0.072,3.03,,0.079,,0.07,1.49,0.01,0.4343
2013-09-03,2.5,0.072,3.026,1.0173,0.08,,0.09,1.48,-0.02,0.433
2013-09-04,2.5,0.071,3.04,1.011,0.073,,0.08,1.48,-0.02,0.4361
2013-09-05,2.5,0.071,2.94,1.001,0.069,,0.08,1.47,-0.02,0.4344
2013-09-06,2.5,0.071,3.02,0.9967,0.075,,0.08,1.47,-0.02,0.4335
2013-09-07,,,,,,,0.08,,,
2013-09-08,,,,,,,0.08,,,
2013-09-09,2.5,0.072,2.936,0.986,0.068,,0.08,1.46,-0.01,0.4337
2013-09-10,2.5,0.097,2.926,0.9763,0.071,,0.08,1.47,-0.01,0.4349
2013-09-11,2.5,0.075,3.07,0.9662,0.073,,0.08,1.47,-0.01,0.4314
2013-09-12,2.5,0.072,2.97,1.0225,0.068,,0.08,1.48,-0.02,0.4341
2013-09-13,2.5,0.07,2.989,0.9978,0.072,,0.08,1.48,-0.01,0.4319
2013-09-14,,,,,,,0.08,,,
2013-09-15,,,,,,,0.08,,,
2013-09-16,2.5,,3.04,0.9962,0.073,,0.08,1.49,-0.01,0.4187
2013-09-17,2.5,0.069,3.54,0.9981,0.075,,0.08,1.48,-0.02,0.42
2013-09-18,2.5,0.07,3.5541,0.9642,0.078,,0.08,1.47,-0.01,0.425
2013-09-19,2.5,0.07,,0.9625,0.075,,0.09,1.47,-0.01,0.4308
2013-09-20,2.5,0.071,,0.9693,0.078,,0.08,1.47,0.0,0.4303
2013-09-21,,,,,,,0.08,,,
2013-09-22,,,3.6,,,,0.08,,,
2013-09-23,2.5,,3.82,0.9652,0.08,,0.09,1.46,-0.01,0.433
2013-09-24,2.5,0.069,3.62,0.9934,0.077,,0.09,1.48,-0.01,0.4322
2013-09-25,2.5,0.069,3.4,1.0,0.077,,0.08,1.49,-0.02,0.4303
2013-09-26,2.5,0.067,3.2,1.0192,0.082,,0.08,1.49,-0.01,0.4301
2013-09-27,2.5,0.069,3.1464,1.0116,0.085,,0.08,1.49,-0.01,0.4286
2013-09-28,,,,,,,0.08,,,
2013-09-29,,,3.16,,,,0.08,,,
2013-09-30,2.5,0.062,3.18,1.004,0.179,,0.06,2.03,0.0,0.411
2013-10-01,2.5,0.066,,1.0016,0.08,,0.08,1.47,-0.01,0.4345
2013-10-02,2.5,0.068,,0.9908,0.079,,0.07,1.46,-0.02,0.4288
2013-10-03,2.5,0.068,,0.9747,0.079,,0.08,1.48,-0.01,0.4362
2013-10-04,2.5,0.069,,0.99,0.084,,0.08,1.48,-0.01,0.4315
2013-10-05,,,,,,,0.08,,,
2013-10-06,,,,,,,0.08,,,
2013-10-07,2.5,0.067,,0.999,0.082,,0.08,1.48,-0.01,0.4335
2013-10-08,2.5,0.067,3.05,0.9893,0.084,,0.08,1.48,-0.02,0.4346
2013-10-09,2.5,0.068,3.28,0.9842,0.081,,0.09,1.47,-0.01,0.4333
2013-10-10,2.5,0.07,3.42,0.9997,0.08,,0.09,1.47,0.0,0.4307
2013-10-11,2.5,0.07,3.12,0.9939,0.085,,0.1,1.48,-0.01,0.4283
2013-10-12,,,3.0306,,,,0.1,,,
2013-10-13,,,,,,,0.1,,,
2013-10-14,2.5,,3.17,,0.078,,0.1,1.5,-0.01,0.4354
2013-10-15,2.5,0.071,3.21,0.9895,0.078,,0.1,1.48,-0.01,0.4337
2013-10-16,2.5,0.07,3.0666,1.0091,0.082,,0.11,1.48,-0.02,0.4313
2013-10-17,2.5,0.069,3.0414,1.0047,0.088,,0.1,1.49,-0.02,0.4277
2013-10-18,2.5,0.068,3.02,1.0046,0.093,,0.1,1.5,-0.01,0.4322
2013-10-19,,,,,,,0.1,,,
2013-10-20,,,,,,,0.1,,,
2013-10-21,2.5,0.069,3.07,0.9888,0.091,,0.09,1.5,-0.01,0.4332
2013-10-22,2.5,0.07,3.1,0.994,0.093,,0.08,1.49,-0.02,0.4309
2013-10-23,2.5,0.078,3.8,0.9941,0.094,,0.08,1.48,-0.01,0.4317
2013-10-24,2.5,0.077,4.07,0.9982,0.096,,0.08,1.48,-0.01,0.4316
2013-10-25,2.5,0.072,4.45,1.0025,0.096,,0.08,1.5,-0.02,0.433
2013-10-26,,,,,,,0.08,,,
2013-10-27,,,,,,,0.08,,,
2013-10-28,2.5,0.07,4.46,1.0022,0.095,,0.08,1.48,-0.01,0.4322
2013-10-29,2.5,0.07,4.68,1.0013,0.098,,0.08,1.51,-0.02,0.4294
2013-10-30,2.5,0.072,5.21,1.0154,0.103,,0.08,1.48,-0.02,0.4281
2013-10-31,2.5,0.072,4.68,1.0099,0.228,,0.07,1.5,-0.02,0.4184
2013-11-01,2.5,0.073,4.36,1.0192,0.092,,0.08,1.47,-0.01,0.4264
2013-11-02,,,,,,,0.08,,,
2013-11-03,,,,,,,0.08,,,
2013-11-04,2.5,,4.19,1.0024,0.092,,0.08,1.49,-0.02,0.4308
2013-11-05,2.5,0.072,3.95,0.9997,0.089,,0.08,1.54,-0.02,0.4288
2013-11-06,2.5,0.072,3.66,1.0,0.086,,0.08,1.49,-0.02,0.4258
2013-11-07,2.5,0.072,3.79,1.0008,0.078,,0.08,1.49,-0.02,0.4303
2013-11-08,2.5,0.072,3.81,1.0108,0.077,,0.08,1.49,-0.03,0.4249
2013-11-09,,,,,,,0.08,,,
2013-11-10,,,,,,,0.08,,,
2013-11-11,2.5,0.074,3.65,,0.076,,0.08,1.49,-0.02,0.4331
2013-11-12,2.5,0.074,3.47,1.0111,0.074,,0.08,1.5,-0.02,0.4315
2013-11-13,2.5,0.073,3.38,1.01,0.07,,0.08,1.51,-0.02,0.4304
2013-11-14,2.5,0.073,4.25,1.0037,0.076,,0.09,1.48,-0.02,0.4329
2013-11-15,2.5,0.072,4.43,1.0227,0.079,,0.09,1.48,-0.02,0.4322
2013-11-16,,,,,,,0.09,,,
2013-11-17,,,,,,,0.09,,,
2013-11-18,2.5,0.073,4.55,1.0166,0.084,,0.09,1.49,-0.02,0.4306
2013-11-19,2.5,0.074,4.2,0.9985,0.086,,0.09,1.52,-0.02,0.4295
2013-11-20,2.5,0.075,4.13,1.0142,0.091,,0.09,1.51,-0.01,0.4329
2013-11-21,2.5,0.076,4.04,1.016,0.108,,0.09,1.49,-0.02,0.4326
2013-11-22,2.5,0.072,4.05,1.0119,0.117,,0.09,1.47,-0.03,0.4301
2013-11-23,,,,,,,0.09,,,
2013-11-24,,,,,,,0.09,,,
2013-11-25,2.5,0.074,3.95,1.0131,0.132,,0.09,1.49,-0.01,0.4288
2013-11-26,2.5,0.072,3.91,1.0111,0.131,,0.09,1.5,-0.02,0.4316
2013-11-27,2.5,0.08,3.9425,1.004,0.123,,0.09,1.5,-0.01,0.4316
2013-11-28,2.5,0.072,3.93,0.9998,0.127,,0.09,1.47,0.0,0.4357
2013-11-29,2.5,0.071,3.82,1.0099,0.277,,0.07,1.47,-0.03,0.4188
2013-11-30,,,,,,,0.07,,,
2013-12-01,,,,,,,0.07,,,
2013-12-02,2.5,0.072,3.85,1.0304,0.112,,0.09,1.49,-0.02,0.434
2013-12-03,2.5,0.072,3.81,1.0165,0.117,,0.09,1.48,-0.02,0.4282
2013-12-04,2.5,0.072,3.8,1.0161,0.126,,0.09,1.51,-0.03,0.4285
2013-12-05,2.5,0.072,3.73,1.0129,0.127,,0.09,1.48,-0.02,0.4286
2013-12-06,2.5,0.072,3.71,1.0052,0.127,,0.09,1.48,-0.02,0.4316
2013-12-07,,,,,,,0.09,,,
2013-12-08,,,,,,,0.09,,,
2013-12-09,2.5,0.075,3.65,1.0136,0.125,,0.09,1.49,-0.02,0.4321
2013-12-10,2.5,0.079,3.6,1.0135,0.131,,0.09,1.5,-0.01,0.4319
2013-12-11,2.5,0.091,3.55,0.9859,0.144,,0.08,1.46,-0.01,0.4298
2013-12-12,2.5,0.073,3.5,0.9965,0.139,,0.09,1.49,-0.02,0.431
2013-12-13,2.5,0.071,3.46,1.0122,0.15,,0.08,1.48,-0.02,0.4301
2013-12-14,,,,,,,0.08,,,
2013-12-15,,,,,,,0.08,,,
2013-12-16,2.5,0.074,3.6,1.0159,0.183,,0.09,1.5,-0.02,0.4243
2013-12-17,2.5,0.073,3.64,1.0246,0.206,,0.09,1.49,-0.02,0.4287
2013-12-18,2.5,0.073,3.7,1.005,0.176,,0.09,1.48,-0.02,0.4289
2013-12-19,2.5,0.073,3.83,1.0245,0.159,,0.09,1.47,-0.01,0.4297
2013-12-20,2.5,0.074,3.95,1.0163,0.161,,0.09,1.54,-0.02,0.4247
2013-12-21,,,,,,,0.09,,,
2013-12-22,,,,,,,0.09,,,
2013-12-23,2.5,,4.44,1.011,0.158,,0.09,1.47,-0.01,0.4236
2013-12-24,2.5,0.073,4.2,1.0071,0.171,,0.08,,-0.01,0.4167
2013-12-25,,0.072,4.08,,,,0.08,,,
2013-12-26,,0.072,4.04,,,,0.08,,,
2013-12-27,2.5,0.073,3.59,0.9915,0.192,,0.08,1.48,-0.03,0.4248
2013-12-28,,,,,,,0.08,,,
2013-12-29,,,,,,,0.08,,,
2013-12-30,2.5,0.068,3.24,0.9995,0.223,,0.08,1.49,-0.03,0.4162
2013-12-31,2.5,,3.18,0.9743,0.446,,0.07,2.67,0.09,0.3057
2014-01-01,,,,,,,0.07,,,
2014-01-02,2.5,,3.18,1.0138,0.152,,0.08,1.48,,0.4264
2014-01-03,2.5,,3.02,1.0258,0.111,,0.08,1.46,-0.02,0.4256
2014-01-04,,,,,,,0.08,,,
2014-01-05,,,,,,,0.08,,,
2014-01-06,2.5,0.072,2.93,1.0157,0.096,,0.08,1.52,-0.02,0.4304
2014-01-07,2.5,0.071,2.9,1.0019,0.099,,0.07,1.47,-0.01,0.4332
2014-01-08,2.5,0.071,2.84,1.0015,0.137,,0.07,1.48,-0.02,0.4282
2014-01-09,2.5,0.073,2.8023,1.0051,0.156,,0.07,1.47,-0.02,0.4284
2014-01-10,2.5,0.074,2.79,0.9997,0.154,,0.07,1.47,-0.02,0.4272
2014-01-11,,,,,,,0.07,,,
2014-01-12,,,,,,,0.07,,,
2014-01-13,2.5,,2.78,1.0093,0.153,,0.07,1.48,-0.01,0.427
2014-01-14,2.5,0.072,2.8,0.9968,0.147,,0.07,1.48,-0.02,0.4284
2014-01-15,2.5,0.072,2.76,0.9995,0.21,,0.07,1.48,-0.02,0.4308
2014-01-16,2.5,0.071,2.83,1.0083,0.3,,0.07,1.48,-0.01,0.4371
2014-01-17,2.5,0.071,2.85,0.9984,0.343,,0.07,1.47,-0.01,0.4246
2014-01-18,,,,,,,0.07,,,
2014-01-19,,,,,,,0.07,,,
2014-01-20,2.5,0.072,3.78,1.0003,0.359,,0.07,1.5,-0.01,0.4303
2014-01-21,2.5,0.071,3.8,0.9969,0.351,,0.07,1.49,-0.01,0.4313
2014-01-22,2.5,0.071,3.86,0.9959,0.238,,0.07,1.48,-0.02,0.4287
2014-01-23,2.5,0.072,3.8,0.997,0.21,,0.07,1.47,-0.02,0.4336
2014-01-24,2.5,0.072,3.75,0.9996,0.191,,0.07,1.48,-0.01,0.4289
2014-01-25,,,,,,,0.07,,,
2014-01-26,,,4.41,,,,0.07,,,
2014-01-27,,0.072,4.52,1.0095,0.188,,0.07,1.49,-0.02,0.4253
2014-01-28,2.5,0.07,4.81,1.0071,0.179,,0.07,1.46,-0.02,0.4343
2014-01-29,2.5,0.091,4.82,1.0071,0.157,,0.07,1.49,-0.02,0.4273
2014-01-30,2.5,0.07,4.44,1.0,0.155,,0.07,1.47,-0.02,0.4342
2014-01-31,2.5,0.071,,1.0031,0.228,,0.07,1.5,-0.02,0.4104
2014-02-01,,,,,,,0.07,,,
2014-02-02,,,,,,,0.07,,,
2014-02-03,2.5,0.074,,1.028,0.14,,0.07,1.48,-0.01,0.4339
2014-02-04,2.5,0.082,,1.0223,0.133,,0.07,1.51,-0.01,0.4319
2014-02-05,2.5,0.08,,1.0026,0.145,,0.07,1.5,-0.01,0.4271
2014-02-06,2.5,0.079,,1.002,0.132,,0.07,1.5,-0.02,0.4296
2014-02-07,2.5,0.072,4.33,1.0024,0.131,,0.06,1.52,-0.01,0.4245
2014-02-08,,,4.255,,,,0.06,,,
2014-02-09,,,,,,,0.06,,,
2014-02-10,2.5,0.074,4.31,1.002,0.127,,0.07,1.48,-0.01,0.4222
2014-02-11,2.5,,4.17,0.9992,0.122,,0.06,1.48,-0.01,0.4185
2014-02-12,2.5,0.079,4.13,0.9954,0.17,,0.07,1.47,-0.02,0.4166
2014-02-13,2.5,0.077,3.69,0.9951,0.159,,0.06,1.47,-0.01,0.4199
2014-02-14,2.5,0.071,3.3,0.9776,0.144,,0.06,1.47,-0.03,0.4216
2014-02-15,,,,,,,0.06,,,
2014-02-16,,,,,,,0.06,,,
2014-02-17,2.5,0.075,2.98,,0.15,,0.06,1.5,-0.02,0.4315
2014-02-18,2.5,0.071,2.7,0.9966,0.153,,0.07,1.5,-0.02,0.4116
2014-02-19,2.5,0.079,2.43,0.9853,0.164,,0.07,1.48,-0.02,0.4134
2014-02-20,2.5,0.086,2.031,0.9721,0.169,,0.07,1.49,-0.02,0.4142
2014-02-21,2.5,0.079,1.82,0.963,0.171,,0.07,1.49,-0.02,0.4199
2014-02-22,,,,,,,0.07,,,
2014-02-23,,,,,,,0.07,,,
2014-02-24,2.5,0.073,1.72,0.9751,0.169,,0.07,1.47,-0.03,0.4185
2014-02-25,2.5,0.08,1.75,0.9691,0.166,,0.07,1.48,-0.03,0.418
2014-02-26,2.5,0.079,1.78,0.9864,0.168,,0.07,1.48,-0.01,0.4189
2014-02-27,2.5,0.073,1.76,0.9906,0.162,,0.07,1.47,-0.01,0.4109
2014-02-28,2.5,0.072,1.88,0.9799,0.259,,0.06,1.49,-0.03,0.3904
2014-03-01,,,,,,,0.06,,,
2014-03-02,,,,,,,0.06,,,
2014-03-03,2.5,0.074,2.09,1.0007,0.156,,0.07,1.47,-0.02,0.4197
2014-03-04,2.5,0.074,2.16,0.9916,0.157,,0.07,1.48,-0.02,0.4188
2014-03-05,2.5,0.078,2.097,0.9615,0.164,,0.08,1.49,-0.02,0.4209
2014-03-06,2.5,0.075,2.08,0.9739,0.163,,0.08,1.47,-0.01,0.4196
2014-03-07,2.5,0.073,2.023,0.9702,0.159,,0.08,1.48,-0.01,0.4181
2014-03-08,,,,,,,0.08,,,
2014-03-09,,,,,,,0.08,,,
2014-03-10,2.5,0.075,1.95,0.9854,0.167,,0.08,1.47,-0.01,0.4129
2014-03-11,2.5,0.075,1.92,0.9752,0.171,,0.08,1.47,-0.01,0.4202
2014-03-12,2.5,0.075,1.92,0.9742,0.172,,0.08,1.48,-0.02,0.4197
2014-03-13,2.5,0.073,2.0,0.9844,0.17,,0.08,1.48,-0.02,0.4173
2014-03-14,2.5,0.072,1.9061,0.9968,0.158,,0.08,1.51,-0.01,0.4162
2014-03-15,,,,,,,0.08,,,
2014-03-16,,,,,,,0.08,,,
2014-03-17,2.5,0.074,1.9,0.9986,0.162,,0.08,1.48,-0.02,0.4197
2014-03-18,2.5,0.08,2.06,0.9941,0.16,,0.08,1.49,-0.02,0.4163
2014-03-19,2.5,0.077,2.83,0.9988,0.168,,0.08,1.49,-0.02,0.418
2014-03-20,2.5,0.072,3.1,1.0042,0.163,,0.08,1.48,-0.03,0.4293
2014-03-21,2.5,,2.51,0.9957,0.17,,0.08,1.48,-0.01,0.4191
2014-03-22,,,,,,,0.08,,,
2014-03-23,,,,,,,0.08,,,
2014-03-24,2.5,0.073,2.52,0.9935,0.169,,0.09,1.47,-0.01,0.4208
2014-03-25,2.5,0.069,2.51,0.9975,0.172,,0.09,1.46,-0.01,0.4234
2014-03-26,2.5,0.07,2.56,0.9938,0.171,,0.08,1.49,-0.01,0.425
2014-03-27,2.5,0.07,2.67,0.9967,0.174,,0.08,1.49,-0.02,0.4233
2014-03-28,2.5,0.069,2.76,1.0003,0.195,,0.08,1.48,-0.02,0.421
2014-03-29,,,,,,,0.08,,,
2014-03-30,,,,,,,0.08,,,
2014-03-31,2.5,0.044,2.82,0.9906,0.688,,0.06,1.47,0.0,0.3342
2014-04-01,2.5,0.065,2.96,1.0045,0.194,,0.08,1.48,-0.02,0.4168
2014-04-02,2.5,0.064,2.97,1.0117,0.212,,0.09,1.49,-0.03,0.4209
2014-04-03,2.5,0.064,3.0,0.9987,0.218,,0.08,1.48,0.01,0.4224
2014-04-04,2.5,0.066,2.81,0.9875,0.212,,0.08,1.5,-0.01,0.4174
2014-04-05,,,,,,,0.08,,,
2014-04-06,,,,,,,0.08,,,
2014-04-07,2.5,0.065,,0.9895,0.224,,0.09,1.47,-0.01,0.4255
2014-04-08,2.5,0.065,2.756,0.9846,0.216,,0.08,1.48,-0.02,0.4237
2014-04-09,2.5,0.064,2.79,0.9682,0.209,,0.08,1.48,-0.01,0.425
2014-04-10,2.5,0.065,2.8,0.966,0.207,,0.08,1.48,-0.01,0.4275
2014-04-11,2.5,0.065,2.78,1.0,0.209,,0.09,1.49,-0.02,0.422
2014-04-12,,,,,,,0.09,,,
2014-04-13,,,,,,,0.09,,,
2014-04-14,2.5,0.065,2.65,0.9909,0.209,,0.09,1.5,-0.02,0.4235
2014-04-15,2.5,0.064,2.48,0.9945,0.207,,0.1,1.49,-0.02,0.43
2014-04-16,2.5,0.064,2.35,1.0034,0.204,,0.09,1.47,-0.02,0.4275
2014-04-17,2.5,0.064,2.21,1.0045,0.221,,0.09,,-0.02,0.4265
2014-04-18,,0.065,2.004,,,,0.1,,,
2014-04-19,,,,,,,0.1,,,
2014-04-20,,,,,,,0.1,,,
2014-04-21,,0.065,1.99,0.9997,,,0.1,,,
2014-04-22,2.5,0.065,1.98,1.0018,0.217,,0.1,1.49,-0.03,0.424
2014-04-23,2.5,0.065,2.01,0.9869,0.238,,0.1,1.49,-0.02,0.4225
2014-04-24,2.5,0.065,2.38,0.9981,0.294,,0.1,1.49,-0.02,0.4215
2014-04-25,,0.067,2.4,0.9938,0.331,,0.09,1.5,-0.02,0.4208
2014-04-26,,,,,,,0.09,,,
2014-04-27,,,,,,,0.09,,,
2014-04-28,2.5,0.067,2.42,1.0,0.398,,0.09,1.5,-0.02,0.4234
2014-04-29,2.5,,2.67,0.9925,0.457,,0.1,1.5,-0.02,0.4199
2014-04-30,2.5,0.065,2.51,1.0,0.4,,0.09,1.48,-0.04,0.3984
2014-05-01,2.5,0.065,,1.0163,,,0.09,,,0.4205
2014-05-02,2.5,0.067,,1.0109,0.159,,0.09,1.49,0.0,0.4178
2014-05-03,,,,,,,0.09,,,
2014-05-04,,,2.39,,,,0.09,,,
2014-05-05,2.5,,2.4,0.999,0.126,,0.09,1.49,-0.01,
2014-05-06,2.5,,2.4,0.9795,0.108,,0.09,1.49,-0.01,0.4196
2014-05-07,2.5,0.064,2.38,0.9777,0.26,,0.08,1.49,-0.02,0.4251
2014-05-08,2.5,0.065,2.32,0.9974,0.239,,0.08,1.48,-0.01,0.4255
2014-05-09,2.5,0.065,2.24,0.9727,0.222,,0.08,1.51,0.0,0.4254
2014-05-10,,,,,,,0.08,,,
2014-05-11,,,,,,,0.08,,,
2014-05-12,2.5,0.065,2.25,0.9756,0.191,,0.08,1.54,-0.01,0.4219
2014-05-13,2.5,0.066,2.353,0.976,0.184,,0.09,1.49,-0.01,0.4224
2014-05-14,2.5,0.067,2.37,0.9973,0.177,,0.08,1.48,-0.01,0.4249
2014-05-15,2.5,0.065,2.38,1.0,0.172,,0.09,1.49,-0.01,0.4271
2014-05-16,2.5,0.067,2.4,0.9989,0.169,,0.09,1.51,-0.02,0.426
2014-05-17,,,,,,,0.09,,,
2014-05-18,,,,,,,0.09,,,
2014-05-19,2.5,0.067,2.42,,0.177,,0.09,1.5,-0.01,0.4254
2014-05-20,2.5,0.067,2.45,0.9986,0.196,,0.09,1.48,-0.02,0.4229
2014-05-21,2.5,0.089,2.6,1.0005,0.271,,0.09,1.47,-0.02,0.4228
2014-05-22,2.5,0.067,2.54,1.0119,0.337,,0.09,1.48,-0.02,0.4222
2014-05-23,2.5,0.068,2.55,0.9951,0.396,,0.09,1.47,-0.01,0.4294
2014-05-24,,,,,,,0.09,,,
2014-05-25,,,,,,,0.09,,,
2014-05-26,2.5,0.068,2.53,0.9831,0.425,,0.09,1.48,-0.01,
2014-05-27,2.5,0.066,2.547,1.0,0.469,,0.09,1.49,-0.02,0.4223
2014-05-28,2.5,0.065,2.55,0.9952,0.239,,0.09,1.48,-0.03,0.4254
2014-05-29,2.5,0.07,2.54,0.9986,0.244,,0.09,,,0.4234
2014-05-30,2.5,0.069,2.6614,1.0031,0.448,,0.08,1.47,-0.02,0.4169
2014-05-31,,,,,,,0.08,,,
2014-06-01,,,,,,,0.08,,,
2014-06-02,2.5,0.067,,1.0412,0.226,,0.09,1.49,-0.02,0.4186
2014-06-03,2.5,0.066,2.58,1.0238,0.191,,0.1,1.51,-0.03,0.4126
2014-06-04,2.5,0.066,2.6,1.013,0.142,,0.09,1.49,-0.01,0.4172
2014-06-05,2.5,0.067,2.64,1.0114,0.104,,0.09,1.48,-0.03,0.4342
2014-06-06,2.5,0.069,2.64,1.0149,0.067,,0.09,1.48,-0.02,0.4287
2014-06-07,,,,,,,0.09,,,
2014-06-08,,,,,,,0.09,,,
2014-06-09,,0.069,2.63,1.0085,0.053,,0.09,,,0.4237
2014-06-10,2.5,0.07,2.59,1.0015,0.065,,0.09,1.51,-0.02,0.4261
2014-06-11,2.5,0.071,2.64,1.0,0.06,,0.09,1.49,-0.03,0.4251
2014-06-12,2.5,0.071,2.64,1.0109,0.043,,0.09,1.48,-0.04,0.4253
2014-06-13,2.5,0.069,2.63,1.0158,0.026,,0.1,1.48,-0.04,0.4407
2014-06-14,,,,,,,0.1,,,
2014-06-15,,,,,,,0.1,,,
2014-06-16,2.5,0.067,2.6,1.0122,0.027,,0.1,1.47,-0.02,0.428
2014-06-17,2.5,0.066,2.61,1.0065,0.03,,0.1,1.49,-0.02,0.4252
2014-06-18,2.5,0.068,2.8,1.0084,0.015,,0.1,1.5,-0.02,0.4298
2014-06-19,2.5,0.066,2.74,0.9974,0.01,,0.1,1.51,-0.02,0.4349
2014-06-20,2.5,0.066,2.85,0.9925,0.025,,0.1,1.49,-0.02,0.438
2014-06-21,,,,,,,0.1,,,
2014-06-22,,,,,,,0.1,,,
2014-06-23,2.5,0.065,2.77,1.0087,0.031,,0.1,1.48,-0.04,0.426
2014-06-24,2.5,0.066,3.0,1.0026,0.036,,0.1,1.48,-0.01,0.4282
2014-06-25,2.5,0.069,3.03,0.9826,0.043,,0.1,1.47,-0.02,0.4275
2014-06-26,2.5,0.066,3.05,0.976,0.036,,0.1,1.45,-0.03,0.4213
2014-06-27,2.5,0.066,2.95,1.0009,0.025,,0.1,1.45,-0.02,0.4351
2014-06-28,,,,,,,0.1,,,
2014-06-29,,,,,,,0.1,,,
2014-06-30,2.5,0.058,2.95,1.0206,0.336,,0.09,1.55,-0.04,0.3807
2014-07-01,2.5,0.065,3.06,,0.026,,0.1,1.46,-0.02,0.4347
2014-07-02,2.5,0.065,3.05,1.0255,0.023,,0.1,1.52,-0.03,0.4371
2014-07-03,2.5,0.065,3.0,1.0229,0.032,,0.09,1.5,-0.03,0.423
2014-07-04,2.5,0.066,2.95,1.0234,0.032,,0.09,1.48,-0.03,0.4228
2014-07-05,,,,,,,0.09,,,
2014-07-06,,,,,,,0.09,,,
2014-07-07,2.5,0.065,3.0,1.0028,0.029,,0.1,1.49,-0.04,0.4301
2014-07-08,2.5,0.066,3.26,0.9986,0.027,,0.09,1.55,-0.02,0.4307
2014-07-09,2.5,0.066,3.4,0.9968,0.033,,0.09,1.51,-0.03,0.4315
2014-07-10,2.5,0.064,3.33,1.0003,0.036,,0.09,1.47,-0.02,0.4282
2014-07-11,2.5,0.065,3.36,0.9972,0.05,,0.09,1.49,-0.03,0.4277
2014-07-12,,,,,,,0.09,,,
2014-07-13,,,,,,,0.09,,,
2014-07-14,2.5,0.066,3.3,0.9906,0.052,,0.09,1.51,-0.03,0.4291
2014-07-15,2.5,0.065,3.4,1.0003,0.034,,0.09,1.49,-0.03,0.4297
2014-07-16,2.5,0.065,3.3,0.9895,0.036,,0.09,1.48,-0.03,0.4263
2014-07-17,2.5,0.065,3.3,0.9943,0.039,,0.09,1.49,-0.02,0.4265
2014-07-18,2.5,0.068,3.35,1.0011,0.037,,0.09,1.48,-0.02,0.4263
2014-07-19,,,,,,,0.09,,,
2014-07-20,,,,,,,0.09,,,
2014-07-21,2.5,,3.31,1.0036,0.048,,0.1,1.49,-0.03,0.4219
2014-07-22,2.5,0.066,3.4,0.9971,0.041,,0.09,1.48,-0.01,0.4307
2014-07-23,2.5,0.067,3.4,1.0005,0.047,,0.09,1.49,-0.02,0.4333
2014-07-24,2.5,0.067,3.36,0.993,0.042,,0.09,1.54,-0.02,0.4349
2014-07-25,2.5,0.07,3.42,1.0,0.043,,0.09,1.53,-0.02,0.4247
2014-07-26,,,,,,,0.09,,,
2014-07-27,,,,,,,0.09,,,
2014-07-28,2.5,0.066,3.38,0.982,0.044,,0.09,1.49,-0.03,0.4324
2014-07-29,2.5,0.066,3.26,0.9952,0.032,,0.09,1.48,-0.05,0.4279
2014-07-30,2.5,0.065,3.34,0.9927,0.035,,0.09,1.48,-0.03,0.4367
2014-07-31,2.5,0.065,3.29,1.032,0.177,,0.08,1.47,-0.03,0.4045
2014-08-01,2.5,0.068,3.23,1.0565,0.023,,0.09,1.5,,0.4228
2014-08-02,,,,,,,0.09,,,
2014-08-03,,,,,,,0.09,,,
